,400,450,500,550,600,650,700,750,800,850,900,950,1000,1050,1100,
2018-01-05-17-07-53,14310.7109,29139.0664,38154.7188,46834.3750,45066.9688,42171.6250,37436.9961,27956.0703,20597.3828,17283.6680,6371.4316,2549.0305,3329.7407,2152.5483,1084.1672,
2018-01-06-10-07-14,14278.7969,29093.7031,38076.2969,46702.2031,44915.8203,42131.7500,37357.6094,27912.1777,20540.6133,17247.6133,6359.2334,2555.6228,3322.6611,2151.8159,1085.1438,
2018-01-06-13-17-24,14305.3516,29091.2656,38110.7422,46783.1250,44965.3047,42148.6289,37409.3945,27960.2148,20566.9258,17281.7188,6380.9458,2556.3545,3331.2061,2158.6519,1085.1448,
2018-01-06-14-53-19,14383.5527,29275.1563,38303.5078,47066.8633,45230.3750,42381.7891,37579.1641,28123.5938,20710.4336,17374.7754,6403.1455,2557.3311,3342.9226,2157.4307,1085.3879,
2018-01-06-15-25-08,14355.5371,29203.9414,38211.3984,46930.2578,45081.4219,42248.1992,37522.7344,28020.6895,20623.9395,17327.2734,6388.0205,2565.1426,3332.4263,2155.4780,1086.3647,
2018-01-08-15-45-43,14270.5137,29062.7305,38089.7344,46665.4258,44876.6250,42129.7891,37373.2422,27904.1309,20551.0898,17262.9609,6367.0400,2547.5654,3318.0232,2146.4441,1085.1433,
2018-01-08-16-15-19,14311.1982,29102.9727,38080.4531,46730.1602,44939.0938,42151.3164,37371.2891,27945.0977,20562.5410,17288.2969,6363.8682,2551.4712,3320.4644,2158.6519,1082.9460,
2018-01-10-10-05-40,14375.5127,29191.7461,38233.6367,46889.7969,45114.0039,42356.1016,37563.5313,28066.0469,20605.9102,17351.3906,6389.4844,2556.1108,3332.6709,2154.7451,1085.6321,
2018-01-10-11-13-44,14303.1582,29025.9043,38018.3984,46641.6406,44890.5859,42073.7695,37360.5391,27920.9570,20508.2070,17272.7070,6362.1611,2551.7158,3326.3232,2146.1997,1082.4586,
2018-01-10-13-33-22,14313.8789,29075.9004,38094.1328,46722.8047,44947.6680,42127.8359,37414.0391,27941.6836,20588.1230,17271.7305,6370.4551,2557.0874,3332.4258,2154.7449,1084.8999,
