WaveLength,Module1,Min%, Max%, Modue2,Min%, Max%
604,41805.5700,-150.00,150.00,32529.1700,-150.00,150.00,
605,41996.6500,-150.00,150.00,32672.3900,-150.00,150.00,
606,42014.8400,-150.00,150.00,32810.4000,-150.00,150.00,
607,41998.3000,-150.00,150.00,32750.6900,-150.00,150.00,
608,41969.2100,-150.00,150.00,32631.9300,-150.00,150.00,
609,41842.5900,-150.00,150.00,32542.5500,-150.00,150.00,
610,41589.4100,-150.00,150.00,32381.7400,-150.00,150.00,
611,41473.4300,-150.00,150.00,32194.2200,-150.00,150.00,
612,41345.2300,-150.00,150.00,32069.6600,-150.00,150.00,
613,41166.5400,-150.00,150.00,31800.3700,-150.00,150.00,
614,40869.3500,-150.00,150.00,31663.4700,-150.00,150.00,
615,40546.8900,-150.00,150.00,31510.6300,-150.00,150.00,
616,40332.7700,-150.00,150.00,31102.3900,-150.00,150.00,
617,39967.0300,-150.00,150.00,30810.5800,-150.00,150.00,
618,39409.7500,-150.00,150.00,30634.0900,-150.00,150.00,
619,39119.2800,-150.00,150.00,30528.2800,-150.00,150.00,
620,38898.0500,-150.00,150.00,30184.5600,-150.00,150.00,
621,38754.2200,-150.00,150.00,30148.1100,-150.00,150.00,
622,38771.6600,-150.00,150.00,30094.4200,-150.00,150.00,
623,38829.2600,-150.00,150.00,30165.0400,-150.00,150.00,
624,38861.8400,-150.00,150.00,30295.5400,-150.00,150.00,
625,39265.8200,-150.00,150.00,30429.0000,-150.00,150.00,
626,39383.7300,-150.00,150.00,30609.6700,-150.00,150.00,
627,39525.3900,-150.00,150.00,30689.1200,-150.00,150.00,
628,39615.6700,-150.00,150.00,30703.4500,-150.00,150.00,
629,39627.2000,-150.00,150.00,30749.6800,-150.00,150.00,
630,39607.7600,-150.00,150.00,30769.8700,-150.00,150.00,
631,39649.2800,-150.00,150.00,30668.9300,-150.00,150.00,
632,39661.1400,-150.00,150.00,30757.1700,-150.00,150.00,
633,39529.0100,-150.00,150.00,30683.2600,-150.00,150.00,
634,39529.0100,-150.00,150.00,30643.5400,-150.00,150.00,
635,39375.5000,-150.00,150.00,30604.4600,-150.00,150.00,
636,39223.9900,-150.00,150.00,30383.1000,-150.00,150.00,
637,39035.3200,-150.00,150.00,30248.3500,-150.00,150.00,
638,38811.1600,-150.00,150.00,30138.0300,-150.00,150.00,
639,38219.0400,-150.00,150.00,29822.0900,-150.00,150.00,
640,37959.0100,-150.00,150.00,29305.2900,-150.00,150.00,
641,37633.7100,-150.00,150.00,29077.7000,-150.00,150.00,
642,37153.6200,-150.00,150.00,28903.1500,-150.00,150.00,
643,37082.7200,-150.00,150.00,28721.1500,-150.00,150.00,
644,37012.4800,-150.00,150.00,28630.8100,-150.00,150.00,
645,36999.6900,-150.00,150.00,28735.4500,-150.00,150.00,
646,37284.6100,-150.00,150.00,28956.4500,-150.00,150.00,
647,37491.4800,-150.00,150.00,29080.9500,-150.00,150.00,
648,37681.0200,-150.00,150.00,29280.9000,-150.00,150.00,
649,37964.5900,-150.00,150.00,29399.2600,-150.00,150.00,
650,37978.7300,-150.00,150.00,29431.1300,-150.00,150.00,
651,37971.1700,-150.00,150.00,29402.1900,-150.00,150.00,
652,37686.9300,-150.00,150.00,29406.7400,-150.00,150.00,
653,37412.6600,-150.00,150.00,29052.6700,-150.00,150.00,
654,37325.6500,-150.00,150.00,28960.0300,-150.00,150.00,
655,37317.4400,-150.00,150.00,29000.9900,-150.00,150.00,
656,37348.6300,-150.00,150.00,29071.8500,-150.00,150.00,
657,37629.4400,-150.00,150.00,29181.4100,-150.00,150.00,
658,37703.0300,-150.00,150.00,29322.2000,-150.00,150.00,
659,38063.5300,-150.00,150.00,29476.9800,-150.00,150.00,
660,38535.0900,-150.00,150.00,29901.4700,-150.00,150.00,
661,38625.2400,-150.00,150.00,29913.1800,-150.00,150.00,
662,38721.3200,-150.00,150.00,29943.7700,-150.00,150.00,
663,38564.0500,-150.00,150.00,29950.9200,-150.00,150.00,
664,38428.1900,-150.00,150.00,29767.7600,-150.00,150.00,
665,38127.6400,-150.00,150.00,29571.3000,-150.00,150.00,
666,37655.0600,-150.00,150.00,29089.0800,-150.00,150.00,
667,37258.0200,-150.00,150.00,28867.7200,-150.00,150.00,
668,36933.7300,-150.00,150.00,28592.4700,-150.00,150.00,
669,36771.6400,-150.00,150.00,28483.6200,-150.00,150.00,
670,36448.5800,-150.00,150.00,28175.0100,-150.00,150.00,
671,36378.0900,-150.00,150.00,28177.2800,-150.00,150.00,
672,36407.2700,-150.00,150.00,28136.0400,-150.00,150.00,
673,36439.7300,-150.00,150.00,28224.3800,-150.00,150.00,
674,36457.4300,-150.00,150.00,28197.1000,-150.00,150.00,
675,36448.2500,-150.00,150.00,28228.2800,-150.00,150.00,
676,36356.4500,-150.00,150.00,28100.6300,-150.00,150.00,
677,36167.6300,-150.00,150.00,28123.0400,-150.00,150.00,
678,36114.8600,-150.00,150.00,27998.0100,-150.00,150.00,
679,35851.7400,-150.00,150.00,27675.9000,-150.00,150.00,
680,35472.4700,-150.00,150.00,27505.1400,-150.00,150.00,
681,35313.3600,-150.00,150.00,27407.7600,-150.00,150.00,
682,35189.3000,-150.00,150.00,27266.2500,-150.00,150.00,
683,35079.9900,-150.00,150.00,27219.5200,-150.00,150.00,
684,35005.3800,-150.00,150.00,27124.1100,-150.00,150.00,
685,34882.6800,-150.00,150.00,27042.0200,-150.00,150.00,
686,34772.1100,-150.00,150.00,26979.0700,-150.00,150.00,
687,34547.0900,-150.00,150.00,26824.6400,-150.00,150.00,
688,34447.3600,-150.00,150.00,26782.1400,-150.00,150.00,
689,34222.7700,-150.00,150.00,26534.6400,-150.00,150.00,
690,33915.2400,-150.00,150.00,26346.8600,-150.00,150.00,
691,33681.9800,-150.00,150.00,26217.4800,-150.00,150.00,
692,33363.5500,-150.00,150.00,25792.1200,-150.00,150.00,
693,32967.8900,-150.00,150.00,25540.9300,-150.00,150.00,
694,32542.3900,-150.00,150.00,25352.0000,-150.00,150.00,
695,32354.8300,-150.00,150.00,25103.8000,-150.00,150.00,
696,32194.7000,-150.00,150.00,25038.0300,-150.00,150.00,
697,32220.1300,-150.00,150.00,24960.2800,-150.00,150.00,
698,32346.6800,-150.00,150.00,25119.0300,-150.00,150.00,
699,32500.6400,-150.00,150.00,25399.6300,-150.00,150.00,
700,32710.4200,-150.00,150.00,25643.6700,-150.00,150.00,
701,33249.2700,-150.00,150.00,25829.0800,-150.00,150.00,
702,33470.0000,-150.00,150.00,26285.2500,-150.00,150.00,
703,33691.4500,-150.00,150.00,26414.6400,-150.00,150.00,
704,33961.3100,-150.00,150.00,26447.7200,-150.00,150.00,
705,34038.7600,-150.00,150.00,26496.7000,-150.00,150.00,
706,33988.1100,-150.00,150.00,26446.4300,-150.00,150.00,
707,33613.7100,-150.00,150.00,26331.3000,-150.00,150.00,
708,33318.8200,-150.00,150.00,25879.9700,-150.00,150.00,
709,33076.2500,-150.00,150.00,25746.0900,-150.00,150.00,
710,32763.9300,-150.00,150.00,25455.3700,-150.00,150.00,
711,32116.4300,-150.00,150.00,25235.6700,-150.00,150.00,
712,31780.9500,-150.00,150.00,24797.6600,-150.00,150.00,
713,31495.4300,-150.00,150.00,24550.2000,-150.00,150.00,
714,30934.7000,-150.00,150.00,24409.3200,-150.00,150.00,
715,30679.6700,-150.00,150.00,23956.3300,-150.00,150.00,
716,30459.2100,-150.00,150.00,23762.4100,-150.00,150.00,
717,29867.3600,-150.00,150.00,23574.0200,-150.00,150.00,
718,29462.5100,-150.00,150.00,23154.8900,-150.00,150.00,
719,29249.0600,-150.00,150.00,22957.5000,-150.00,150.00,
